ds,yhat,yhat_lower,yhat_upper
2022-01-01,47.0098888756547,46.797710535086765,47.21935612324892
2022-02-01,48.10898213812433,47.90369235671194,48.32150231338576
2022-03-01,48.77070880842759,48.55976465427423,48.974522408340796
2022-04-01,49.103180666006224,48.894597682108255,49.32084548334581
2022-05-01,49.03184328900953,48.81003652557871,49.25009407807244
2022-06-01,49.091501696348516,48.89007674174398,49.30738163817457
2022-07-01,48.839279804694975,48.63271611162658,49.04005992461617
2022-08-01,48.57736461240593,48.360331697425856,48.791943191123565
2022-09-01,48.784162649465074,48.586259275365514,49.00117406139887
2022-10-01,48.4681871183374,48.263061141697634,48.67260890720152
2022-11-01,48.921709951695085,48.7210698031717,49.13693870136243
2022-12-01,49.78293899500202,49.5759252063471,50.002611892821136
2023-01-01,50.23666515365642,50.02553875820436,50.43314243588719
2023-02-01,51.31152463280286,51.09871065443563,51.50666377811395
2023-03-01,52.11775714544027,51.91777263977789,52.3236814522833
2023-04-01,52.38980249056898,52.17745688974125,52.612308839747975
2023-05-01,52.52018203908666,52.30907105875411,52.71481811781229
2023-06-01,52.65702701132126,52.462103154249725,52.86103718203742
2023-07-01,52.39063427250251,52.18801504729672,52.609156001840816
2023-08-01,51.99876949121004,51.78047202331033,52.201765055947284
2023-09-01,52.052284920370255,51.84523255039079,52.25532206440358
2023-10-01,51.74565935845081,51.5406647295672,51.96228446543189
2023-11-01,52.303851889865044,52.09461866145691,52.52078576289238
2023-12-01,53.004367426783226,52.80012199797742,53.20557581261427
2024-01-01,53.510123890034635,53.296394401484015,53.71777685277003
2024-02-01,54.65083537546529,54.45237727893693,54.85215616004163
2024-03-01,55.19830424213354,54.99446703530399,55.41354446671619
2024-04-01,55.84058129505963,55.620061205336974,56.046321632467205
2024-05-01,55.55322682453624,55.33439865937795,55.75038693471872
2024-06-01,55.64405885813914,55.43197268204689,55.8545828358877
2024-07-01,55.273963514238424,55.05665098262574,55.47559425257619
2024-08-01,55.1154772068781,54.91330208218062,55.342330023205584
2024-09-01,55.480697937547475,55.277312713962594,55.69036153261766
2024-10-01,55.137905950264596,54.934219813179524,55.35022364675498
2024-11-01,55.35784468554977,55.145979635238355,55.55975623991744
2024-12-01,56.598811898489686,56.388952640172796,56.808408411821404
2025-01-01,56.92857832292149,56.721062850262605,57.14454763972965
2025-02-01,57.916548281185285,57.70632009267056,58.13327385626368
2025-03-01,58.43269299084597,58.22447598909119,58.646724770830424
2025-04-01,58.82756790874858,58.622142019854344,59.032913434958395
2025-05-01,58.55787306942862,58.35409675339592,58.75761646074079
2025-06-01,58.54115669101015,58.331346870526396,58.76287672759298
2025-07-01,58.14131720490419,57.92508337700914,58.34062544672261
2025-08-01,57.95683802568301,57.74754307554997,58.15602421062597
2025-09-01,58.26719954236817,58.06402546309864,58.49268949335375
2025-10-01,57.98208815266158,57.75358101221529,58.195231327320535
2025-11-01,58.367186148407406,58.173108579457335,58.5805946775261
2025-12-01,59.46547466731391,59.24705341786157,59.665903921582505
2026-01-01,59.949897823751336,59.75660491586771,60.13862628558667
2026-02-01,61.07473051901366,60.865074981654274,61.27381143494591
2026-03-01,61.759705709258974,61.54595125151215,61.97497975442935
2026-04-01,62.11791648037587,61.91140775148748,62.304867751342826
2026-05-01,62.0714877295953,61.862267239810926,62.28829408071598
2026-06-01,62.15688505068998,61.94680702377681,62.366941612747354
2026-07-01,61.92957178437818,61.72237110872035,62.152644792255074
2026-08-01,61.69339550494137,61.48103330393102,61.886607839096904
2026-09-01,61.92594148305791,61.70973380569053,62.150986456333214
2026-10-01,61.67818086062299,61.407219819192974,61.938877622143536
2026-11-01,62.20219243296237,61.903141206522704,62.47899355592511
2026-12-01,63.13163638374327,62.7951941526522,63.46367130790804
2027-01-01,63.65585128012001,63.29980663511579,64.04488339555762
2027-02-01,64.80061993390669,64.33997504790321,65.22143803491551
2027-03-01,65.54634746162293,65.01196042530194,66.05594446794714
2027-04-01,65.7514051448722,65.1310184149607,66.3193170982635
2027-05-01,65.81695792303357,65.13382402169421,66.48743376995156
2027-06-01,65.88681523256754,65.10130968247749,66.6233051256097
