ds,yhat,yhat_lower,yhat_upper
2022-01-01,129.41555827265674,128.97991152858035,129.864260842694
2022-02-01,131.51430423767735,131.09599699725575,131.99073129639916
2022-03-01,133.613667624299,133.14429396039537,134.07578788684057
2022-04-01,134.4817962877818,134.04816378624022,134.92002079954509
2022-05-01,134.86326712679818,134.4002064727562,135.3139166195099
2022-06-01,134.46220499280153,134.0097939454756,134.9166306871888
2022-07-01,134.39783935371315,133.97745328446643,134.8410363734837
2022-08-01,133.38515898179546,132.93774894624005,133.8179042100964
2022-09-01,132.94502130840203,132.4937610908355,133.37522074427432
2022-10-01,133.4632676309355,133.0296644996092,133.93297875791401
2022-11-01,134.57935027778683,134.1318008536323,135.00862353106086
2022-12-01,136.44440467584676,136.00755283437303,136.91847908387413
2023-01-01,138.14243117314203,137.68790641200374,138.60282775982677
2023-02-01,140.6062682973206,140.15666831466373,141.05315977678674
2023-03-01,142.98946977117902,142.52911595792324,143.42714873492886
2023-04-01,143.3574206615176,142.93063570277846,143.7982467047092
2023-05-01,143.36322179080884,142.90321297648995,143.79380033343375
2023-06-01,143.31078932452684,142.8522381987397,143.7299161884199
2023-07-01,143.46103705601573,143.05714530760406,143.9355621403989
2023-08-01,142.21375211852404,141.81203991879246,142.68553008832546
2023-09-01,141.5229504577117,141.09122777299856,141.97579521266857
2023-10-01,142.08844333438634,141.63902485769648,142.52191204912785
2023-11-01,143.477254741576,143.02439111113358,143.91278570112866
2023-12-01,144.96593584244616,144.54193880809098,145.40966446664342
2024-01-01,146.45300140380564,146.01762353808513,146.9008272848006
2024-02-01,149.34931810696136,148.91418457312636,149.7781608965329
2024-03-01,150.55102447810822,150.09561150064644,151.0018543087929
2024-04-01,152.29060315098712,151.84872803421524,152.7432643002354
2024-05-01,153.35300488785504,152.91862474673061,153.8149678402922
2024-06-01,152.17235594969716,151.73899559058995,152.62924388778947
2024-07-01,151.55694047871418,151.13045432741708,152.01001323226205
2024-08-01,150.9009640951232,150.45243560020907,151.3907438117649
2024-09-01,150.87853033453322,150.43015134313953,151.3343480625772
2024-10-01,151.2338562874721,150.83440683843435,151.68902523849226
2024-11-01,151.69896657395836,151.28387762054425,152.15726046310763
2024-12-01,154.35998982359249,153.91491107305282,154.81921071608187
2025-01-01,156.57435854329503,156.09576973802547,157.0434489516268
2025-02-01,158.2588115675887,157.80844659561316,158.70925849320636
2025-03-01,160.00948723676782,159.53968085315338,160.4683110424841
2025-04-01,161.31420992800173,160.84773329358464,161.76092541629308
2025-05-01,161.7897250987078,161.37274129045053,162.24477382274765
2025-06-01,160.74482741740135,160.29692322575488,161.16397782878968
2025-07-01,160.1670752757663,159.73809265200592,160.56590783444202
2025-08-01,159.37970745811137,158.9316463525747,159.82484184602944
2025-09-01,159.19059005370292,158.72478765767005,159.62365148947478
2025-10-01,159.66670433988398,159.22845327072312,160.10090025618382
2025-11-01,160.50368563810525,160.0716804015292,160.9738132307051
2025-12-01,162.83625912335455,162.38163265608014,163.28146418632235
2026-01-01,164.8559480427821,164.40963624735912,165.3200191580958
2026-02-01,166.9954394368527,166.55237542426195,167.47050229280086
2026-03-01,169.13160514649334,168.69855812738538,169.60027914746854
2026-04-01,170.04047923912177,169.60195409421794,170.4904110271846
2026-05-01,170.4593920666703,170.0025516153275,170.91351971008783
2026-06-01,170.0970199874899,169.66968504672857,170.5288370165745
2026-07-01,170.07009633663995,169.63868437802373,170.48171816569925
2026-08-01,169.0961060192323,168.6136597561036,169.5641966052146
2026-09-01,168.69465840113094,168.23933029885603,169.17098957239685
2026-10-01,169.25034671321413,168.75201318336337,169.7374281039533
2026-11-01,170.40511941593144,169.92413161615255,170.86849275332077
2026-12-01,172.35583807100397,171.83719576330446,172.83026344366118
2027-01-01,174.14238430054488,173.6173019813,174.6610690256046
2027-02-01,176.69474115689223,176.10619661499496,177.26085301035212
2027-03-01,179.15789593682905,178.57472341323984,179.7930103780232
2027-04-01,179.6143665588847,178.90804080597314,180.30160174331454
2027-05-01,179.70583194509155,178.9638893029457,180.44343926856646
2027-06-01,179.74191921095758,178.97389443502922,180.59049266148597
