ds,yhat,yhat_lower,yhat_upper
2022-01-01,78.33415339040339,77.7694079253319,78.9171536739397
2022-02-01,79.10444165179655,78.50023574967179,79.66475195219954
2022-03-01,80.79871196417099,80.23178261667108,81.37507233415936
2022-04-01,81.24594918657145,80.66581405911128,81.76842067719537
2022-05-01,82.16751015678113,81.6218800730375,82.71885943426003
2022-06-01,81.25315276251837,80.71227899691873,81.81121801441431
2022-07-01,80.62761865531381,80.05913602678228,81.13590995165018
2022-08-01,80.1715032071404,79.60713853593954,80.74486747790263
2022-09-01,80.62877624547286,80.03476974729593,81.19916364551571
2022-10-01,80.96448725692635,80.36780784350013,81.52377143376923
2022-11-01,80.73877969862787,80.17408486443654,81.25215566220898
2022-12-01,82.77285500614549,82.22233981931572,83.31715835153754
2023-01-01,83.64203286944306,83.0994167940301,84.20957091111882
2023-02-01,84.40465540015624,83.84548256007764,84.98022981935613
2023-03-01,86.46180195278014,85.88569938049133,86.96761120881544
2023-04-01,86.63517296160482,86.09871095872111,87.177681975615
2023-05-01,87.56526048452925,86.97926490167553,88.10350837051838
2023-06-01,86.74838811045385,86.2153695351454,87.32633120729221
2023-07-01,85.89449278364405,85.34885113609515,86.50314495958732
2023-08-01,85.16885341141867,84.61083468105383,85.72905506180324
2023-09-01,86.34123229240437,85.75094218591013,86.89548988525316
2023-10-01,86.5876077757128,86.03485127330782,87.13975217644231
2023-11-01,86.12305710812814,85.55654962499138,86.73110194548005
2023-12-01,87.91570327471105,87.35073196125805,88.48355805902915
2024-01-01,88.90150079699215,88.32865003576147,89.47762442581659
2024-02-01,89.66003853489771,89.13126476886691,90.19155388089965
2024-03-01,91.09608861951453,90.52373616317412,91.658344503871
2024-04-01,92.08348946873303,91.53324670905317,92.5968315296655
2024-05-01,92.99907771509639,92.46292033442268,93.55691626182563
2024-06-01,91.88927818612419,91.31579048578898,92.4468811543106
2024-07-01,91.71992434570643,91.12323742504512,92.28165920888513
2024-08-01,91.84186026834163,91.30242819958535,92.42043072216104
2024-09-01,90.87747966556786,90.33860105895924,91.42249981957076
2024-10-01,91.35059857369679,90.78622612292531,91.94837470674095
2024-11-01,91.59163792732728,91.0640150135848,92.14540309157553
2024-12-01,94.12266509350881,93.595403495197,94.74144312463403
2025-01-01,94.69833685999704,94.12746692653512,95.2991420543544
2025-02-01,95.41002101248313,94.86300821197489,95.96126746881329
2025-03-01,96.67218392421114,96.10014268929997,97.2406227264713
2025-04-01,97.31789276001894,96.74823517507767,97.89842758253887
2025-05-01,98.16390883477622,97.63086693305792,98.70930696769977
2025-06-01,97.07880784257623,96.53129394857406,97.63478311920659
2025-07-01,96.61039493680579,96.05751503944623,97.18400139617434
2025-08-01,96.3632315663642,95.83702584864788,96.86543221261556
2025-09-01,96.03437575115764,95.46815361032142,96.57822337054527
2025-10-01,96.3746047211209,95.83090247763126,96.95866046669339
2025-11-01,96.31079306688083,95.72553504637288,96.8559215842392
2025-12-01,98.52069443965681,97.96553334580913,99.09407660062546
2026-01-01,99.20656459736321,98.67708793536625,99.75538134281929
2026-02-01,99.90912940675175,99.35786852328836,100.48939704414894
2026-03-01,101.5422301495758,101.01343313843829,102.10297174529055
2026-04-01,101.921743919914,101.34618446896192,102.45819938260959
2026-05-01,102.77776606461161,102.21651405058826,103.32426935100963
2026-06-01,101.79568521732578,101.27181789856796,102.33029498257339
2026-07-01,101.10461228515275,100.53678482378572,101.6760128910778
2026-08-01,100.58077338451255,100.04795007541321,101.10100255792108
2026-09-01,100.97032296923439,100.43705259150298,101.52775388556731
2026-10-01,101.24049712746803,100.71246110846508,101.8073416700856
2026-11-01,100.94706815417943,100.41311186679687,101.4956253351849
2026-12-01,102.91589987163076,102.35517363517626,103.47179797842428
2027-01-01,103.71765935852783,103.1369095913993,104.27363997670862
2027-02-01,104.41484119877025,103.89048538994237,105.00954870694261
2027-03-01,106.41380450865874,105.81871633760439,106.96934315551097
2027-04-01,106.52275835587713,105.94382060544666,107.12934264908782
2027-05-01,107.3905149098843,106.8142361827828,107.95355539782683
2027-06-01,106.50923386792691,105.9606853408522,107.03677440726753
